ad_clone_id	ad_gene_symbol	ad_orf_id	db_gene_symbol	db_orf_id	Y2H_result	db_gene_category	db_gene_cofactor_type
ZNF451-6	ZNF451	101169	RUNX1T1	4468	False	cofactor	corepressor
ZNF451-7	ZNF451	101171	RUNX1T1	4468		cofactor	corepressor
ZNF451-8	ZNF451	101177	RUNX1T1	4468	False	cofactor	corepressor
ZNF451-2	ZNF451	101174	SCAND1	3585	False	cofactor	unknown
ZNF451-3	ZNF451	101180	SCAND1	3585	False	cofactor	unknown
ZNF451-4	ZNF451	101179	SCAND1	3585		cofactor	unknown
ZNF451-5	ZNF451	101170	SCAND1	3585	False	cofactor	unknown
ZNF451-6	ZNF451	101169	SCAND1	3585	False	cofactor	unknown
ZNF451-7	ZNF451	101171	SCAND1	3585	False	cofactor	unknown
ZNF451-8	ZNF451	101177	SCAND1	3585	False	cofactor	unknown
ZNF451-2	ZNF451	101174	ACOT12	71646	False	other	
ZNF451-3	ZNF451	101180	ACOT12	71646	False	other	
ZNF451-4	ZNF451	101179	ACOT12	71646	True	other	
ZNF451-5	ZNF451	101170	ACOT12	71646	False	other	
ZNF451-6	ZNF451	101169	ACOT12	71646	False	other	
ZNF451-7	ZNF451	101171	ACOT12	71646	False	other	
ZNF451-8	ZNF451	101177	ACOT12	71646	False	other	
ZNF451-2	ZNF451	101174	ACTB	955	False	cofactor	unknown
ZNF451-3	ZNF451	101180	ACTB	955	False	cofactor	unknown
ZNF451-4	ZNF451	101179	ACTB	955	False	cofactor	unknown
ZNF451-5	ZNF451	101170	ACTB	955	False	cofactor	unknown
ZNF451-6	ZNF451	101169	ACTB	955	False	cofactor	unknown
ZNF451-7	ZNF451	101171	ACTB	955	False	cofactor	unknown
ZNF451-8	ZNF451	101177	ACTB	955	False	cofactor	unknown
ZNF451-2	ZNF451	101174	AKAP17A	55869	False	signaling	
ZNF451-3	ZNF451	101180	AKAP17A	55869	False	signaling	
ZNF451-4	ZNF451	101179	AKAP17A	55869		signaling	
ZNF451-5	ZNF451	101170	AKAP17A	55869	False	signaling	
ZNF451-6	ZNF451	101169	AKAP17A	55869	False	signaling	
ZNF451-7	ZNF451	101171	AKAP17A	55869	False	signaling	
ZNF451-8	ZNF451	101177	AKAP17A	55869	False	signaling	
ZNF451-2	ZNF451	101174	ATF2	54731	False	TF	
ZNF451-3	ZNF451	101180	ATF2	54731	False	TF	
ZNF451-4	ZNF451	101179	ATF2	54731	False	TF	
ZNF451-5	ZNF451	101170	ATF2	54731	False	TF	
ZNF451-6	ZNF451	101169	ATF2	54731	False	TF	
ZNF451-7	ZNF451	101171	ATF2	54731	False	TF	
ZNF451-8	ZNF451	101177	ATF2	54731	False	TF	
ZNF451-2	ZNF451	101174	BTBD3	70471	False	other	
ZNF451-3	ZNF451	101180	BTBD3	70471	False	other	
ZNF451-4	ZNF451	101179	BTBD3	70471		other	
ZNF451-5	ZNF451	101170	BTBD3	70471	False	other	
ZNF451-6	ZNF451	101169	BTBD3	70471	False	other	
ZNF451-7	ZNF451	101171	BTBD3	70471		other	
ZNF451-8	ZNF451	101177	BTBD3	70471	False	other	
ZNF451-2	ZNF451	101174	CAMK2B	7804	False	signaling	
ZNF451-3	ZNF451	101180	CAMK2B	7804	False	signaling	
ZNF451-4	ZNF451	101179	CAMK2B	7804	True	signaling	
ZNF451-5	ZNF451	101170	CAMK2B	7804	False	signaling	
ZNF451-6	ZNF451	101169	CAMK2B	7804	False	signaling	
ZNF451-7	ZNF451	101171	CAMK2B	7804	False	signaling	
ZNF451-8	ZNF451	101177	CAMK2B	7804	False	signaling	
ZNF451-2	ZNF451	101174	CAMK2D	9860	False	cofactor	unknown
ZNF451-3	ZNF451	101180	CAMK2D	9860	False	cofactor	unknown
ZNF451-4	ZNF451	101179	CAMK2D	9860	False	cofactor	unknown
ZNF451-5	ZNF451	101170	CAMK2D	9860	False	cofactor	unknown
ZNF451-6	ZNF451	101169	CAMK2D	9860	False	cofactor	unknown
ZNF451-7	ZNF451	101171	CAMK2D	9860	False	cofactor	unknown
ZNF451-8	ZNF451	101177	CAMK2D	9860	False	cofactor	unknown
ZNF451-2	ZNF451	101174	CBS	359	False	signaling	
ZNF451-3	ZNF451	101180	CBS	359	False	signaling	
ZNF451-4	ZNF451	101179	CBS	359	True	signaling	
ZNF451-5	ZNF451	101170	CBS	359	False	signaling	
ZNF451-6	ZNF451	101169	CBS	359	False	signaling	
ZNF451-7	ZNF451	101171	CBS	359	False	signaling	
ZNF451-8	ZNF451	101177	CBS	359	False	signaling	
ZNF451-2	ZNF451	101174	CCDC57	9378	False	other	
ZNF451-3	ZNF451	101180	CCDC57	9378	False	other	
ZNF451-4	ZNF451	101179	CCDC57	9378		other	
ZNF451-5	ZNF451	101170	CCDC57	9378	False	other	
ZNF451-6	ZNF451	101169	CCDC57	9378	False	other	
ZNF451-7	ZNF451	101171	CCDC57	9378	False	other	
ZNF451-8	ZNF451	101177	CCDC57	9378	False	other	
ZNF451-2	ZNF451	101174	CDR2L	100070134		other	
ZNF451-3	ZNF451	101180	CDR2L	100070134	False	other	
ZNF451-4	ZNF451	101179	CDR2L	100070134		other	
ZNF451-5	ZNF451	101170	CDR2L	100070134	False	other	
ZNF451-6	ZNF451	101169	CDR2L	100070134	False	other	
ZNF451-7	ZNF451	101171	CDR2L	100070134	False	other	
ZNF451-8	ZNF451	101177	CDR2L	100070134	False	other	
ZNF451-2	ZNF451	101174	CHMP1A	54986	False	cofactor	unknown
ZNF451-3	ZNF451	101180	CHMP1A	54986	False	cofactor	unknown
ZNF451-4	ZNF451	101179	CHMP1A	54986	False	cofactor	unknown
ZNF451-5	ZNF451	101170	CHMP1A	54986	False	cofactor	unknown
ZNF451-6	ZNF451	101169	CHMP1A	54986	False	cofactor	unknown
ZNF451-7	ZNF451	101171	CHMP1A	54986	False	cofactor	unknown
ZNF451-8	ZNF451	101177	CHMP1A	54986	False	cofactor	unknown
ZNF451-2	ZNF451	101174	CTNNA3	71258	False	other	
ZNF451-3	ZNF451	101180	CTNNA3	71258	False	other	
ZNF451-4	ZNF451	101179	CTNNA3	71258	False	other	
ZNF451-5	ZNF451	101170	CTNNA3	71258	False	other	
ZNF451-6	ZNF451	101169	CTNNA3	71258	False	other	
ZNF451-7	ZNF451	101171	CTNNA3	71258	False	other	
ZNF451-8	ZNF451	101177	CTNNA3	71258	False	other	
ZNF451-2	ZNF451	101174	DAXX	52987	False	cofactor	both
ZNF451-3	ZNF451	101180	DAXX	52987	False	cofactor	both
ZNF451-4	ZNF451	101179	DAXX	52987	True	cofactor	both
ZNF451-5	ZNF451	101170	DAXX	52987	False	cofactor	both
ZNF451-6	ZNF451	101169	DAXX	52987	False	cofactor	both
ZNF451-7	ZNF451	101171	DAXX	52987	False	cofactor	both
ZNF451-8	ZNF451	101177	DAXX	52987	False	cofactor	both
ZNF451-2	ZNF451	101174	DDX39B	100009527	False	cofactor	unknown
ZNF451-3	ZNF451	101180	DDX39B	100009527	False	cofactor	unknown
ZNF451-4	ZNF451	101179	DDX39B	100009527	True	cofactor	unknown
ZNF451-5	ZNF451	101170	DDX39B	100009527	False	cofactor	unknown
ZNF451-6	ZNF451	101169	DDX39B	100009527	False	cofactor	unknown
ZNF451-7	ZNF451	101171	DDX39B	100009527	False	cofactor	unknown
ZNF451-8	ZNF451	101177	DDX39B	100009527	False	cofactor	unknown
ZNF451-2	ZNF451	101174	ESRRA	55636	False	TF	
ZNF451-3	ZNF451	101180	ESRRA	55636	False	TF	
ZNF451-4	ZNF451	101179	ESRRA	55636	True	TF	
ZNF451-5	ZNF451	101170	ESRRA	55636	False	TF	
ZNF451-6	ZNF451	101169	ESRRA	55636	False	TF	
ZNF451-7	ZNF451	101171	ESRRA	55636	False	TF	
ZNF451-8	ZNF451	101177	ESRRA	55636	False	TF	
ZNF451-2	ZNF451	101174	ESRRG	10820	False	TF	
ZNF451-3	ZNF451	101180	ESRRG	10820	False	TF	
ZNF451-4	ZNF451	101179	ESRRG	10820	True	TF	
ZNF451-5	ZNF451	101170	ESRRG	10820	False	TF	
ZNF451-6	ZNF451	101169	ESRRG	10820	False	TF	
ZNF451-7	ZNF451	101171	ESRRG	10820	False	TF	
ZNF451-8	ZNF451	101177	ESRRG	10820	False	TF	
ZNF451-2	ZNF451	101174	FAM118A	590	False	other	
ZNF451-3	ZNF451	101180	FAM118A	590	False	other	
ZNF451-4	ZNF451	101179	FAM118A	590	True	other	
ZNF451-5	ZNF451	101170	FAM118A	590	False	other	
ZNF451-6	ZNF451	101169	FAM118A	590	False	other	
ZNF451-7	ZNF451	101171	FAM118A	590	False	other	
ZNF451-8	ZNF451	101177	FAM118A	590	False	other	
ZNF451-2	ZNF451	101174	FAM118B	2747	False	other	
ZNF451-3	ZNF451	101180	FAM118B	2747	False	other	
ZNF451-4	ZNF451	101179	FAM118B	2747	True	other	
ZNF451-5	ZNF451	101170	FAM118B	2747	False	other	
ZNF451-6	ZNF451	101169	FAM118B	2747	False	other	
ZNF451-7	ZNF451	101171	FAM118B	2747	False	other	
ZNF451-8	ZNF451	101177	FAM118B	2747	False	other	
ZNF451-2	ZNF451	101174	FOXA1	2031		TF	
ZNF451-3	ZNF451	101180	FOXA1	2031	False	TF	
ZNF451-4	ZNF451	101179	FOXA1	2031		TF	
ZNF451-5	ZNF451	101170	FOXA1	2031	False	TF	
ZNF451-6	ZNF451	101169	FOXA1	2031	False	TF	
ZNF451-7	ZNF451	101171	FOXA1	2031		TF	
ZNF451-8	ZNF451	101177	FOXA1	2031	False	TF	
ZNF451-2	ZNF451	101174	GMCL1	4516	False	other	
ZNF451-3	ZNF451	101180	GMCL1	4516	False	other	
ZNF451-4	ZNF451	101179	GMCL1	4516	True	other	
ZNF451-5	ZNF451	101170	GMCL1	4516	False	other	
ZNF451-6	ZNF451	101169	GMCL1	4516	False	other	
ZNF451-7	ZNF451	101171	GMCL1	4516	False	other	
ZNF451-8	ZNF451	101177	GMCL1	4516	False	other	
ZNF451-2	ZNF451	101174	GRIPAP1	100011508	False	other	
ZNF451-3	ZNF451	101180	GRIPAP1	100011508	False	other	
ZNF451-4	ZNF451	101179	GRIPAP1	100011508	False	other	
ZNF451-5	ZNF451	101170	GRIPAP1	100011508	False	other	
ZNF451-6	ZNF451	101169	GRIPAP1	100011508	False	other	
ZNF451-7	ZNF451	101171	GRIPAP1	100011508	False	other	
ZNF451-8	ZNF451	101177	GRIPAP1	100011508	False	other	
ZNF451-2	ZNF451	101174	HEXIM2	12696	False	cofactor	unknown
ZNF451-3	ZNF451	101180	HEXIM2	12696	False	cofactor	unknown
ZNF451-4	ZNF451	101179	HEXIM2	12696	False	cofactor	unknown
ZNF451-5	ZNF451	101170	HEXIM2	12696	False	cofactor	unknown
ZNF451-6	ZNF451	101169	HEXIM2	12696	False	cofactor	unknown
ZNF451-7	ZNF451	101171	HEXIM2	12696	False	cofactor	unknown
ZNF451-8	ZNF451	101177	HEXIM2	12696	False	cofactor	unknown
ZNF451-2	ZNF451	101174	HMG20A	193	True	TF	
ZNF451-3	ZNF451	101180	HMG20A	193	False	TF	
ZNF451-4	ZNF451	101179	HMG20A	193	False	TF	
ZNF451-5	ZNF451	101170	HMG20A	193	False	TF	
ZNF451-6	ZNF451	101169	HMG20A	193	True	TF	
ZNF451-7	ZNF451	101171	HMG20A	193	False	TF	
ZNF451-8	ZNF451	101177	HMG20A	193	False	TF	
ZNF451-2	ZNF451	101174	HNRNPC	5594	False	cofactor	unknown
ZNF451-3	ZNF451	101180	HNRNPC	5594	False	cofactor	unknown
ZNF451-4	ZNF451	101179	HNRNPC	5594	False	cofactor	unknown
ZNF451-5	ZNF451	101170	HNRNPC	5594	False	cofactor	unknown
ZNF451-6	ZNF451	101169	HNRNPC	5594	False	cofactor	unknown
ZNF451-7	ZNF451	101171	HNRNPC	5594	False	cofactor	unknown
ZNF451-8	ZNF451	101177	HNRNPC	5594	False	cofactor	unknown
NFIX-1	NFIX	101219	NXT2	53158	False	other	
NFIX-1	NFIX	101219	OLFM3	1270	False	signaling	
NFIX-1	NFIX	101219	ORC4	2391	False	other	
NFIX-1	NFIX	101219	OSGIN1	53412	False	signaling	
NFIX-1	NFIX	101219	OTUD4	56206	False	signaling	
NFIX-1	NFIX	101219	PBLD	3092	False	signaling	
NFIX-1	NFIX	101219	PID1	11285	False	cofactor	unknown
NFIX-1	NFIX	101219	PIN1	4406	False	TF	
NFIX-1	NFIX	101219	PLEKHN1	52740	False	other	
NFIX-1	NFIX	101219	POLR1A	53927	False	other	
NFIX-1	NFIX	101219	POLR1C	5431	False	other	
NFIX-1	NFIX	101219	PPIL1	3755	False	other	
NFIX-2	NFIX	101227	NXT2	53158	False	other	
NFIX-2	NFIX	101227	OLFM3	1270	False	signaling	
NFIX-2	NFIX	101227	ORC4	2391	False	other	
NFIX-2	NFIX	101227	OSGIN1	53412	False	signaling	
NFIX-2	NFIX	101227	OTUD4	56206	False	signaling	
NFIX-2	NFIX	101227	PBLD	3092	False	signaling	
NFIX-2	NFIX	101227	PID1	11285	False	cofactor	unknown
NFIX-2	NFIX	101227	PIN1	4406	False	TF	
NFIX-2	NFIX	101227	PLEKHN1	52740	False	other	
NFIX-2	NFIX	101227	POLR1A	53927	False	other	
NFIX-2	NFIX	101227	POLR1C	5431	False	other	
NFIX-2	NFIX	101227	PPIL1	3755	False	other	
NFIX-3	NFIX	101220	NXT2	53158	False	other	
NFIX-3	NFIX	101220	OLFM3	1270	False	signaling	
NFIX-3	NFIX	101220	ORC4	2391	False	other	
NFIX-3	NFIX	101220	OSGIN1	53412	False	signaling	
NFIX-3	NFIX	101220	OTUD4	56206	False	signaling	
NFIX-3	NFIX	101220	PBLD	3092	False	signaling	
NFIX-3	NFIX	101220	PID1	11285	False	cofactor	unknown
NFIX-3	NFIX	101220	PIN1	4406		TF	
NFIX-3	NFIX	101220	PLEKHN1	52740	False	other	
NFIX-3	NFIX	101220	POLR1A	53927	False	other	
NFIX-3	NFIX	101220	POLR1C	5431	False	other	
NFIX-3	NFIX	101220	PPIL1	3755	False	other	
NFIX-4	NFIX	100474	NXT2	53158	False	other	
NFIX-4	NFIX	100474	OLFM3	1270	False	signaling	
NFIX-4	NFIX	100474	ORC4	2391	False	other	
NFIX-4	NFIX	100474	OSGIN1	53412	False	signaling	
NFIX-4	NFIX	100474	OTUD4	56206	False	signaling	
NFIX-4	NFIX	100474	PBLD	3092	False	signaling	
NFIX-4	NFIX	100474	PID1	11285	False	cofactor	unknown
NFIX-4	NFIX	100474	PIN1	4406	False	TF	
NFIX-4	NFIX	100474	PLEKHN1	52740	False	other	
NFIX-4	NFIX	100474	POLR1A	53927	False	other	
NFIX-4	NFIX	100474	POLR1C	5431	False	other	
NFIX-4	NFIX	100474	PPIL1	3755	False	other	
NFIX-1	NFIX	101219	PPP1R18	12230	False	other	
NFIX-1	NFIX	101219	PRKAA2	14015	False	signaling	
NFIX-1	NFIX	101219	QRICH1	54736	True	signaling	
NFIX-1	NFIX	101219	RAB41	54003	False	other	
NFIX-1	NFIX	101219	RABIF	1105		signaling	
NFIX-1	NFIX	101219	RAD51D	7201	False	other	
NFIX-1	NFIX	101219	RECK	10786	False	signaling	
NFIX-1	NFIX	101219	RSPH14	2827	False	other	
NFIX-1	NFIX	101219	RUNX1T1	4468	False	cofactor	corepressor
NFIX-1	NFIX	101219	SAAL1	1102	False	other	
NFIX-1	NFIX	101219	SDCBP	53842	False	signaling	
NFIX-1	NFIX	101219	SEC14L4	55674	False	other	
NFIX-2	NFIX	101227	PPP1R18	12230	False	other	
NFIX-2	NFIX	101227	PRKAA2	14015	False	signaling	
NFIX-2	NFIX	101227	QRICH1	54736	True	signaling	
NFIX-2	NFIX	101227	RAB41	54003	False	other	
NFIX-2	NFIX	101227	RABIF	1105	False	signaling	
NFIX-2	NFIX	101227	RAD51D	7201	False	other	
NFIX-2	NFIX	101227	RECK	10786	False	signaling	
NFIX-2	NFIX	101227	RSPH14	2827	False	other	
NFIX-2	NFIX	101227	RUNX1T1	4468	False	cofactor	corepressor
NFIX-2	NFIX	101227	SAAL1	1102	False	other	
NFIX-2	NFIX	101227	SDCBP	53842	False	signaling	
NFIX-2	NFIX	101227	SEC14L4	55674	False	other	
NFIX-3	NFIX	101220	PPP1R18	12230	False	other	
NFIX-3	NFIX	101220	PRKAA2	14015		signaling	
NFIX-3	NFIX	101220	QRICH1	54736	True	signaling	
NFIX-3	NFIX	101220	RAB41	54003	False	other	
NFIX-3	NFIX	101220	RABIF	1105	False	signaling	
NFIX-3	NFIX	101220	RAD51D	7201	False	other	
NFIX-3	NFIX	101220	RECK	10786	False	signaling	
NFIX-3	NFIX	101220	RSPH14	2827	False	other	
NFIX-3	NFIX	101220	RUNX1T1	4468	False	cofactor	corepressor
NFIX-3	NFIX	101220	SAAL1	1102	False	other	
NFIX-3	NFIX	101220	SDCBP	53842	False	signaling	
NFIX-3	NFIX	101220	SEC14L4	55674	False	other	
NFIX-4	NFIX	100474	PPP1R18	12230	False	other	
NFIX-4	NFIX	100474	PRKAA2	14015	False	signaling	
NFIX-4	NFIX	100474	QRICH1	54736	False	signaling	
NFIX-4	NFIX	100474	RAB41	54003	False	other	
NFIX-4	NFIX	100474	RABIF	1105	False	signaling	
NFIX-4	NFIX	100474	RAD51D	7201	False	other	
NFIX-4	NFIX	100474	RECK	10786	False	signaling	
NFIX-4	NFIX	100474	RSPH14	2827	False	other	
NFIX-4	NFIX	100474	RUNX1T1	4468	False	cofactor	corepressor
NFIX-4	NFIX	100474	SAAL1	1102	False	other	
NFIX-4	NFIX	100474	SDCBP	53842	False	signaling	
NFIX-4	NFIX	100474	SEC14L4	55674	False	other	
NFIX-1	NFIX	101219	ZMYND10	9866	False	other	
NFIX-1	NFIX	101219	ZMYND19	2656	False	other	
NFIX-1	NFIX	101219	ZNF124	55909	False	TF	
NFIX-1	NFIX	101219	ZNF148	14722	False	TF	
NFIX-1	NFIX	101219	ZNF414	5286	False	TF	
NFIX-1	NFIX	101219	ZNF417	8400	False	TF	
MAX-1	MAX	100409	FBXL6	13520	False	other	
MAX-1	MAX	100409	GABBR1	10497		signaling	
MAX-1	MAX	100409	MXD1	13888	False	TF	
MAX-1	MAX	100409	PPP1CA	3788	False	signaling	
MAX-1	MAX	100409	PPP1CC	7076	False	signaling	
MAX-1	MAX	100409	RPL35	4665		other	
NFIX-2	NFIX	101227	ZMYND10	9866	False	other	
NFIX-2	NFIX	101227	ZMYND19	2656	False	other	
NFIX-2	NFIX	101227	ZNF124	55909	False	TF	
NFIX-2	NFIX	101227	ZNF148	14722	False	TF	
NFIX-2	NFIX	101227	ZNF414	5286	False	TF	
NFIX-2	NFIX	101227	ZNF417	8400	False	TF	
MAX-2	MAX	100279	FBXL6	13520	False	other	
MAX-2	MAX	100279	GABBR1	10497		signaling	
MAX-2	MAX	100279	MXD1	13888	False	TF	
MAX-2	MAX	100279	PPP1CA	3788	False	signaling	
MAX-2	MAX	100279	PPP1CC	7076	False	signaling	
MAX-2	MAX	100279	RPL35	4665		other	
NFIX-3	NFIX	101220	ZMYND10	9866	False	other	
NFIX-3	NFIX	101220	ZMYND19	2656	False	other	
NFIX-3	NFIX	101220	ZNF124	55909	False	TF	
NFIX-3	NFIX	101220	ZNF148	14722	False	TF	
NFIX-3	NFIX	101220	ZNF414	5286	False	TF	
NFIX-3	NFIX	101220	ZNF417	8400	False	TF	
MAX-3	MAX	100408	FBXL6	13520	False	other	
MAX-3	MAX	100408	GABBR1	10497		signaling	
MAX-3	MAX	100408	MXD1	13888	False	TF	
MAX-3	MAX	100408	PPP1CA	3788	False	signaling	
MAX-3	MAX	100408	PPP1CC	7076	False	signaling	
MAX-3	MAX	100408	RPL35	4665	False	other	
NFIX-4	NFIX	100474	ZMYND10	9866	False	other	
NFIX-4	NFIX	100474	ZMYND19	2656	False	other	
NFIX-4	NFIX	100474	ZNF124	55909	False	TF	
NFIX-4	NFIX	100474	ZNF148	14722	False	TF	
NFIX-4	NFIX	100474	ZNF414	5286	False	TF	
NFIX-4	NFIX	100474	ZNF417	8400	False	TF	
MAX-4	MAX	100281	FBXL6	13520	False	other	
MAX-4	MAX	100281	GABBR1	10497		signaling	
MAX-4	MAX	100281	MXD1	13888	False	TF	
MAX-4	MAX	100281	PPP1CA	3788	False	signaling	
MAX-4	MAX	100281	PPP1CC	7076	False	signaling	
MAX-4	MAX	100281	RPL35	4665		other	
MAX-5	MAX	101293	FBXL6	13520	False	other	
MAX-5	MAX	101293	GABBR1	10497		signaling	
MAX-5	MAX	101293	MXD1	13888	False	TF	
MAX-5	MAX	101293	PPP1CA	3788	False	signaling	
MAX-5	MAX	101293	PPP1CC	7076	False	signaling	
MAX-5	MAX	101293	RPL35	4665		other	
MAX-6	MAX	100077	FBXL6	13520	False	other	
MAX-6	MAX	100077	GABBR1	10497		signaling	
MAX-6	MAX	100077	MXD1	13888	False	TF	
MAX-6	MAX	100077	PPP1CA	3788	False	signaling	
MAX-6	MAX	100077	PPP1CC	7076	False	signaling	
MAX-6	MAX	100077	RPL35	4665		other	
NFIX-1	NFIX	101219	TPRX1	71052	False	TF	
NFIX-1	NFIX	101219	TRAPPC2L	2990	False	other	
NFIX-1	NFIX	101219	TRIM68	100070103	False	signaling	
NFIX-1	NFIX	101219	TRIML2	71960	False	other	
NFIX-1	NFIX	101219	TSNAX	6440	False	other	
NFIX-1	NFIX	101219	TSSK3	9272	False	signaling	
NFIX-1	NFIX	101219	TWIST2	12765	False	TF	
NFIX-1	NFIX	101219	TXNL4B	2425	False	other	
NFIX-1	NFIX	101219	UBASH3B	5224	False	signaling	
NFIX-1	NFIX	101219	UTP23	5745	False	other	
NFIX-1	NFIX	101219	ZDHHC24	10864	False	other	
NFIX-1	NFIX	101219	ZFP69B	7225	False	TF	
NFIX-2	NFIX	101227	TPRX1	71052	False	TF	
NFIX-2	NFIX	101227	TRAPPC2L	2990	False	other	
NFIX-2	NFIX	101227	TRIM68	100070103	False	signaling	
NFIX-2	NFIX	101227	TRIML2	71960	False	other	
NFIX-2	NFIX	101227	TSNAX	6440	False	other	
NFIX-2	NFIX	101227	TSSK3	9272	False	signaling	
NFIX-2	NFIX	101227	TWIST2	12765	False	TF	
NFIX-2	NFIX	101227	TXNL4B	2425	False	other	
NFIX-2	NFIX	101227	UBASH3B	5224	False	signaling	
NFIX-2	NFIX	101227	UTP23	5745	False	other	
NFIX-2	NFIX	101227	ZDHHC24	10864	False	other	
NFIX-2	NFIX	101227	ZFP69B	7225	False	TF	
NFIX-3	NFIX	101220	TPRX1	71052	False	TF	
NFIX-3	NFIX	101220	TRAPPC2L	2990	False	other	
NFIX-3	NFIX	101220	TRIM68	100070103	False	signaling	
NFIX-3	NFIX	101220	TRIML2	71960	False	other	
NFIX-3	NFIX	101220	TSNAX	6440	False	other	
NFIX-3	NFIX	101220	TSSK3	9272	False	signaling	
NFIX-3	NFIX	101220	TWIST2	12765	False	TF	
NFIX-3	NFIX	101220	TXNL4B	2425	False	other	
NFIX-3	NFIX	101220	UBASH3B	5224	False	signaling	
NFIX-3	NFIX	101220	UTP23	5745	False	other	
NFIX-3	NFIX	101220	ZDHHC24	10864	False	other	
NFIX-3	NFIX	101220	ZFP69B	7225	False	TF	
NFIX-4	NFIX	100474	TPRX1	71052	False	TF	
NFIX-4	NFIX	100474	TRAPPC2L	2990	False	other	
NFIX-4	NFIX	100474	TRIM68	100070103	False	signaling	
NFIX-4	NFIX	100474	TRIML2	71960	False	other	
NFIX-4	NFIX	100474	TSNAX	6440	False	other	
NFIX-4	NFIX	100474	TSSK3	9272	False	signaling	
NFIX-4	NFIX	100474	TWIST2	12765	False	TF	
NFIX-4	NFIX	100474	TXNL4B	2425	False	other	
NFIX-4	NFIX	100474	UBASH3B	5224	False	signaling	
NFIX-4	NFIX	100474	UTP23	5745	False	other	
NFIX-4	NFIX	100474	ZDHHC24	10864	False	other	
NFIX-4	NFIX	100474	ZFP69B	7225	False	TF	
NFIX-1	NFIX	101219	SGF29	612	False	cofactor	unknown
NFIX-1	NFIX	101219	SIGLEC6	9313	False	signaling	
NFIX-1	NFIX	101219	SIX1	5442	False	TF	
NFIX-1	NFIX	101219	SLC39A13	13474	False	other	
NFIX-1	NFIX	101219	SMAD3	11805	False	TF	
NFIX-1	NFIX	101219	SMG9	5434	False	other	
NFIX-1	NFIX	101219	SMYD1	54271	False	cofactor	corepressor
NFIX-1	NFIX	101219	SPATC1L	6624	False	signaling	
NFIX-1	NFIX	101219	SPG21	3392	False	signaling	
NFIX-1	NFIX	101219	SPO11	9483	False	other	
NFIX-1	NFIX	101219	SSX1	56762	False	cofactor	corepressor
NFIX-1	NFIX	101219	STAMBPL1	120	False	signaling	
NFIX-2	NFIX	101227	SGF29	612	False	cofactor	unknown
NFIX-2	NFIX	101227	SIGLEC6	9313	False	signaling	
NFIX-2	NFIX	101227	SIX1	5442	False	TF	
NFIX-2	NFIX	101227	SLC39A13	13474	False	other	
NFIX-2	NFIX	101227	SMAD3	11805	False	TF	
NFIX-2	NFIX	101227	SMG9	5434	False	other	
NFIX-2	NFIX	101227	SMYD1	54271	False	cofactor	corepressor
NFIX-2	NFIX	101227	SPATC1L	6624	False	signaling	
NFIX-2	NFIX	101227	SPG21	3392	False	signaling	
NFIX-2	NFIX	101227	SPO11	9483	False	other	
NFIX-2	NFIX	101227	SSX1	56762	False	cofactor	corepressor
NFIX-2	NFIX	101227	STAMBPL1	120	False	signaling	
NFIX-3	NFIX	101220	SGF29	612	False	cofactor	unknown
NFIX-3	NFIX	101220	SIGLEC6	9313	False	signaling	
NFIX-3	NFIX	101220	SIX1	5442	False	TF	
NFIX-3	NFIX	101220	SLC39A13	13474	False	other	
NFIX-3	NFIX	101220	SMAD3	11805	False	TF	
NFIX-3	NFIX	101220	SMG9	5434	False	other	
NFIX-3	NFIX	101220	SMYD1	54271	False	cofactor	corepressor
NFIX-3	NFIX	101220	SPATC1L	6624	False	signaling	
NFIX-3	NFIX	101220	SPG21	3392	False	signaling	
NFIX-3	NFIX	101220	SPO11	9483	False	other	
NFIX-3	NFIX	101220	SSX1	56762	False	cofactor	corepressor
NFIX-3	NFIX	101220	STAMBPL1	120	False	signaling	
NFIX-4	NFIX	100474	SGF29	612	False	cofactor	unknown
NFIX-4	NFIX	100474	SIGLEC6	9313	False	signaling	
NFIX-4	NFIX	100474	SIX1	5442	False	TF	
NFIX-4	NFIX	100474	SLC39A13	13474	False	other	
NFIX-4	NFIX	100474	SMAD3	11805	False	TF	
NFIX-4	NFIX	100474	SMG9	5434	False	other	
NFIX-4	NFIX	100474	SMYD1	54271	False	cofactor	corepressor
NFIX-4	NFIX	100474	SPATC1L	6624	False	signaling	
NFIX-4	NFIX	100474	SPG21	3392	False	signaling	
NFIX-4	NFIX	100474	SPO11	9483	False	other	
NFIX-4	NFIX	100474	SSX1	56762	False	cofactor	corepressor
NFIX-4	NFIX	100474	STAMBPL1	120	False	signaling	
NFIX-1	NFIX	101219	STK16	11864	False	other	
NFIX-1	NFIX	101219	TAL1	100063969	False	TF	
NFIX-1	NFIX	101219	TAPBPL	259	False	other	
NFIX-1	NFIX	101219	TCEA2	6195	False	cofactor	unknown
NFIX-1	NFIX	101219	TCF21	100011355	False	TF	
NFIX-1	NFIX	101219	TCF23	70759	False	TF	
NFIX-1	NFIX	101219	TCL1A	3768	False	other	
NFIX-1	NFIX	101219	TEX33	11116	False	other	
NFIX-1	NFIX	101219	TGFB1	2595	False	cofactor	unknown
NFIX-1	NFIX	101219	THAP7	4297	False	TF	
NFIX-1	NFIX	101219	TMEM126A	100001875		signaling	
NFIX-1	NFIX	101219	TMEM213	56765	False	other	
NFIX-2	NFIX	101227	STK16	11864	False	other	
