tf	orf1	orf2	seg1_len	seg2_len	len_diff	perc_change	len_frameshift	len_pblock	perc_frameshift	clustal_score1	clustal_score2
CREB3L2	CREB3L2-201	CREB3L2-202	107	100	7	93.4579439252	40	166	24.0963855422	5	-31
CREB3L2	CREB3L2-201	CREB3L2-202	326	52	274	15.9509202454	0	378	0.0	11	-12
CREB3L2	CREB3L2-201	CREB3L2-203	326	54	272	16.5644171779	0	380	0.0	11	-6
CREB3L2	CREB3L2-201	CREB3L2-204	97	37	60	38.1443298969	0	134	0.0	10	-3
CREB3L2	CREB3L2-201	CREB3L2-205	326	54	272	16.5644171779	0	380	0.0	11	-6
CREB3L2	CREB3L2-201	CREB3L2-207	396	26	370	6.56565656566	26	396	6.56565656566	23	-3
CREB3L2	CREB3L2-201	CREB3L2-208	348	3	345	0.862068965517	0	351	0.0	0	1
CREB3L3	CREB3L3-201	CREB3L3-204	223	99	124	44.3946188341	99	223	44.3946188341	5	-15
CREB3L1	CREB3L1-206	CREB3L1-202	176	20	156	11.3636363636	0	195	0.0	25	8
CREB3L4	CREB3L4-201	CREB3L4-203	183	5	178	2.73224043716	0	188	0.0	40	-7
CREB3L4	CREB3L4-201	CREB3L4-206	214	1	213	0.467289719626	0	215	0.0	100	-15
ZNF135	ZNF135-205	ZNF135-202	11	23	-12	209.090909091	0	34	0.0	27	-6
ZNF135	ZNF135-205	ZNF135-203	11	23	-12	209.090909091	0	34	0.0	27	-6
ZNF343	ZNF343-201	ZNF343-203	498	17	481	3.41365461847	0	515	0.0	23	2
EHF	EHF-212	EHF-205	186	12	174	6.45161290323	0	198	0.0	25	-14
ZNF880	ZNF880-202	ZNF880-201	499	20	479	4.00801603206	0	519	0.0	25	-9
ZNF880	ZNF880-202	ZNF880-205	488	28	460	5.73770491803	0	516	0.0	17	10
ZNF880	ZNF880-202	ZNF880-206	488	36	452	7.37704918033	0	524	0.0	13	2
GATA4	GATA4-201	GATA4-209	60	59	1	98.3333333333	59	60	98.3333333333	18	-2
GATA1	GATA1-202	GATA1-201	123	44	79	35.7723577236	9	158	5.69620253165	9	16
POU2AF1	POU2AF1-201	POU2AF1-212	6	8	-2	133.333333333	0	13	0.0	16	-8
PRR12	PRR12-201	PRR12-203	838	17	821	2.02863961814	17	838	2.02863961814	41	34
TCF12	TCF12-202	TCF12-203	193	23	170	11.9170984456	0	216	0.0	21	-4
TCF12	TCF12-202	TCF12-205	275	39	236	14.1818181818	35	279	12.5448028674	7	-21
TCF12	TCF12-202	TCF12-206	193	23	170	11.9170984456	0	216	0.0	21	-4
TCF12	TCF12-202	TCF12-212	25	21	4	84.0	0	46	0.0	4	-17
TCF12	TCF12-202	TCF12-213	372	6	366	1.61290322581	0	377	0.0	66	-8
TCF12	TCF12-202	TCF12-214	372	6	366	1.61290322581	0	377	0.0	66	-8
TCF12	TCF12-202	TCF12-219	706	4	702	0.56657223796	4	706	0.56657223796	75	-2
HMGN3	HMGN3-202	HMGN3-201	26	4	22	15.3846153846	4	26	15.3846153846	50	4
RC3H2	RC3H2-202	RC3H2-201	749	64	685	8.54472630174	0	813	0.0	6	-7
RC3H2	RC3H2-202	RC3H2-204	253	38	215	15.0197628458	38	253	15.0197628458	13	5
RC3H2	RC3H2-202	RC3H2-205	152	25	127	16.4473684211	0	177	0.0	16	-18
RC3H2	RC3H2-202	RC3H2-206	1191	46	1145	3.86230058774	46	1191	3.86230058774	10	14
RC3H2	RC3H2-202	RC3H2-207	997	24	973	2.40722166499	0	1021	0.0	16	3
ARNTL	ARNTL-201	ARNTL-202	47	4	43	8.51063829787	0	51	0.0	25	-23
ARNTL	ARNTL-201	ARNTL-204	60	58	2	96.6666666667	0	118	0.0	6	-21
ARNTL	ARNTL-201	ARNTL-205	47	4	43	8.51063829787	0	51	0.0	25	-23
ARNTL	ARNTL-201	ARNTL-208	47	4	43	8.51063829787	0	51	0.0	25	-23
ARNTL	ARNTL-201	ARNTL-216	47	4	43	8.51063829787	0	51	0.0	25	-23
ARNTL	ARNTL-201	ARNTL-217	47	4	43	8.51063829787	0	51	0.0	25	-23
SOX10	SOX10-201	SOX10-204	466	21	445	4.50643776824	21	466	4.50643776824	23	7
SOX10	SOX10-201	SOX10-206	466	72	394	15.4506437768	55	483	11.3871635611	13	28
ZNF347	ZNF347-201	ZNF347-208	749	2	747	0.267022696929	0	751	0.0	100	-11
ZFP28	ZFP28-201	ZFP28-204	569	50	519	8.78734622144	0	619	0.0	20	32
ARNT2	ARNT2-201	ARNT2-209	23	22	1	95.652173913	0	45	0.0	9	-26
ZC3H8	ZC3H8-202	ZC3H8-208	1	7	-6	700.0	1	7	14.2857142857	100	-15
PRDM5	PRDM5-201	PRDM5-202	530	11	519	2.07547169811	0	541	0.0	9	-24
PRDM5	PRDM5-201	PRDM5-212	118	20	98	16.9491525424	20	118	16.9491525424	20	-2
PRDM1	PRDM1-203	PRDM1-201	137	3	134	2.1897810219	0	140	0.0	66	-13
PRDM1	PRDM1-203	PRDM1-205	137	16	121	11.6788321168	0	153	0.0	12	-7
PRDM1	PRDM1-203	PRDM1-208	14	28	-14	200.0	0	42	0.0	14	-18
PRDM2	PRDM2-201	PRDM2-202	40	4	36	10.0	0	43	0.0	25	-19
PRDM2	PRDM2-201	PRDM2-203	40	4	36	10.0	0	43	0.0	25	-19
PRDM2	PRDM2-201	PRDM2-204	1548	56	1492	3.61757105943	39	1565	2.49201277955	19	8
PRDM2	PRDM2-201	PRDM2-213	1511	56	1455	3.70615486433	39	1528	2.55235602094	19	8
HES2	HES2-201	HES2-203	126	29	97	23.0158730159	0	155	0.0	34	38
HES2	HES2-201	HES2-205	126	30	96	23.8095238095	30	126	23.8095238095	33	54
HES2	HES2-201	HES2-206	93	2	91	2.15053763441	0	95	0.0	100	-7
HES6	HES6-201	HES6-203	141	131	10	92.9078014184	53	219	24.200913242	9	-26
HES6	HES6-201	HES6-205	197	67	130	34.0101522843	41	223	18.3856502242	13	46
HES6	HES6-201	HES6-206	154	42	112	27.2727272727	42	154	27.2727272727	14	-15
HES6	HES6-201	HES6-207	224	16	208	7.14285714286	16	224	7.14285714286	18	5
HES6	HES6-201	HES6-208	224	85	139	37.9464285714	80	229	34.9344978166	17	100
HES6	HES6-201	HES6-209	141	90	51	63.829787234	12	219	5.47945205479	8	20
HES7	HES7-201	HES7-203	14	6	8	42.8571428571	0	20	0.0	33	0
SMARCA1	SMARCA1-202	SMARCA1-201	7	23	-16	328.571428571	0	30	0.0	28	-18
SMARCA1	SMARCA1-202	SMARCA1-203	7	23	-16	328.571428571	0	30	0.0	28	-18
ZFP69B	ZFP69B-201	ZFP69B-204	492	89	403	18.0894308943	89	492	18.0894308943	20	55
RXRA	RXRA-202	RXRA-204	9	39	-30	433.333333333	0	48	0.0	22	-18
ZNF730	ZNF730-202	ZNF730-201	428	2	426	0.467289719626	0	430	0.0	100	-6
ZNF730	ZNF730-202	ZNF730-203	503	31	472	6.16302186879	31	503	6.16302186879	12	0
TAF1	TAF1-201	TAF1-209	1893	32	1861	1.69043845747	32	1893	1.69043845747	28	19
TAF1	TAF1-201	TAF1-217	1893	63	1830	3.32805071315	63	1893	3.32805071315	23	10
ZNF18	ZNF18-201	ZNF18-207	549	9	540	1.6393442623	9	549	1.6393442623	33	8
ZNF19	ZNF19-201	ZNF19-202	367	2	365	0.544959128065	0	369	0.0	100	-6
ZNF19	ZNF19-201	ZNF19-210	367	9	358	2.45231607629	0	376	0.0	11	-10
MITF	MITF-204	MITF-201	118	11	107	9.32203389831	0	129	0.0	18	-20
MITF	MITF-204	MITF-202	35	19	16	54.2857142857	0	54	0.0	10	-19
MITF	MITF-204	MITF-203	35	34	1	97.1428571429	0	69	0.0	5	-16
MITF	MITF-204	MITF-205	118	11	107	9.32203389831	0	129	0.0	18	-20
MITF	MITF-204	MITF-205	326	4	322	1.22699386503	0	330	0.0	0	-11
MITF	MITF-204	MITF-206	118	11	107	9.32203389831	0	129	0.0	18	-20
MITF	MITF-204	MITF-210	35	19	16	54.2857142857	0	54	0.0	10	-19
MITF	MITF-204	MITF-211	35	34	1	97.1428571429	0	69	0.0	5	-16
MITF	MITF-204	MITF-217	118	11	107	9.32203389831	0	129	0.0	18	-20
ZNF17	ZNF17-206	ZNF17-201	5	7	-2	140.0	0	12	0.0	20	-5
ZNF17	ZNF17-206	ZNF17-204	5	7	-2	140.0	0	12	0.0	20	-5
ZNF12	ZNF12-204	ZNF12-202	651	20	631	3.07219662058	20	651	3.07219662058	15	-16
ZNF649	ZNF649-201	ZNF649-203	5	1	4	20.0	0	6	0.0	100	-4
ZNF649	ZNF649-201	ZNF649-205	5	1	4	20.0	0	6	0.0	100	-4
ZNF646	ZNF646-201	ZNF646-202	40	37	3	92.5	0	77	0.0	10	-38
ZNF644	ZNF644-201	ZNF644-202	1229	7	1222	0.569568755085	7	1229	0.569568755085	14	1
CNOT4	CNOT4-203	CNOT4-201	100	33	67	33.0	0	133	0.0	18	1
CNOT4	CNOT4-203	CNOT4-202	67	100	-33	149.253731343	66	101	65.3465346535	13	41
CNOT4	CNOT4-203	CNOT4-204	227	18	209	7.9295154185	0	245	0.0	16	-8
CNOT4	CNOT4-203	CNOT4-206	100	33	67	33.0	0	133	0.0	18	1
AC139768.1	AC139768.1-204	AC139768.1-205	73	39	34	53.4246575342	39	73	53.4246575342	15	9
AC139768.1	AC139768.1-204	AC139768.1-206	611	4	607	0.654664484452	4	611	0.654664484452	25	-10
MBD4	MBD4-201	MBD4-204	43	3	40	6.97674418605	3	43	6.97674418605	33	-16
MBD4	MBD4-201	MBD4-206	25	17	8	68.0	0	42	0.0	11	-3
ZNF468	ZNF468-202	ZNF468-201	509	127	382	24.9508840864	0	636	0.0	45	354
ZNF468	ZNF468-202	ZNF468-203	509	127	382	24.9508840864	0	636	0.0	44	350
ZNF468	ZNF468-202	ZNF468-204	509	522	-13	102.554027505	0	1031	0.0	60	1992
ZNF468	ZNF468-202	ZNF468-205	509	137	372	26.9155206287	0	646	0.0	76	642
ZNF468	ZNF468-202	ZNF468-206	509	45	464	8.84086444008	0	554	0.0	24	55
MBD6	MBD6-201	MBD6-212	1003	24	979	2.39282153539	24	1003	2.39282153539	37	19
MBD1	MBD1-206	MBD1-203	33	24	9	72.7272727273	0	57	0.0	8	-21
MBD1	MBD1-206	MBD1-212	12	24	-12	200.0	0	36	0.0	8	-27
MBD1	MBD1-206	MBD1-216	12	44	-32	366.666666667	0	56	0.0	25	-12
MBD1	MBD1-206	MBD1-217	13	63	-50	484.615384615	0	75	0.0	15	-21
MBD1	MBD1-206	MBD1-222	13	63	-50	484.615384615	0	75	0.0	15	-21
MBD1	MBD1-206	MBD1-227	605	221	384	36.5289256198	196	630	31.1111111111	15	151
MBD2	MBD2-201	MBD2-202	177	7	170	3.95480225989	0	184	0.0	14	-15
MBD2	MBD2-201	MBD2-205	177	68	109	38.418079096	0	245	0.0	5	-13
ZNF462	ZNF462-201	ZNF462-203	2506	36	2470	1.43655227454	36	2506	1.43655227454	33	41
ZNF462	ZNF462-201	ZNF462-207	2413	17	2396	0.704517198508	17	2413	0.704517198508	29	7
ZNF461	ZNF461-204	ZNF461-213	3	3	0	100.0	0	6	0.0	33	2
ZNF461	ZNF461-204	ZNF461-214	43	7	36	16.2790697674	0	50	0.0	0	-11
ZNF394	ZNF394-201	ZNF394-203	409	10	399	2.44498777506	10	409	2.44498777506	20	-1
ZNF467	ZNF467-201	ZNF467-202	508	59	449	11.6141732283	0	567	0.0	15	37
ZNF396	ZNF396-206	ZNF396-201	33	31	2	93.9393939394	0	64	0.0	16	-5
ZNF396	ZNF396-206	ZNF396-204	148	23	125	15.5405405405	0	171	0.0	17	-21
ZNF397	ZNF397-202	ZNF397-201	319	60	259	18.8087774295	0	379	0.0	15	9
ZNF397	ZNF397-202	ZNF397-203	349	60	289	17.1919770774	0	409	0.0	15	5
ZNF397	ZNF397-202	ZNF397-205	534	27	507	5.05617977528	27	534	5.05617977528	14	4
ZNF397	ZNF397-202	ZNF397-209	349	22	327	6.30372492837	0	371	0.0	13	-5
ZNF397	ZNF397-202	ZNF397-211	349	3	346	0.859598853868	0	352	0.0	66	-8
ZFPM1	ZFPM1-201	ZFPM1-203	872	17	855	1.9495412844	0	889	0.0	29	12
ZFPM1	ZFPM1-201	ZFPM1-204	872	24	848	2.75229357798	0	896	0.0	12	-8
ZFPM1	ZFPM1-201	ZFPM1-205	872	24	848	2.75229357798	0	896	0.0	12	-8
REXO4	REXO4-202	REXO4-201	229	57	172	24.8908296943	56	229	24.4541484716	14	24
REXO4	REXO4-202	REXO4-204	229	57	172	24.8908296943	56	229	24.4541484716	14	24
NFE2L3	NFE2L3-201	NFE2L3-203	416	15	401	3.60576923077	0	431	0.0	20	-12
NFE2L2	NFE2L2-201	NFE2L2-204	471	23	448	4.88322717622	0	494	0.0	17	-12
NFE2L2	NFE2L2-201	NFE2L2-209	407	15	392	3.6855036855	0	422	0.0	20	-11
NFE2L2	NFE2L2-201	NFE2L2-213	15	14	1	93.3333333333	0	29	0.0	21	12
NFE2L1	NFE2L1-203	NFE2L1-204	170	44	126	25.8823529412	0	214	0.0	15	-2
NFE2L1	NFE2L1-203	NFE2L1-206	181	44	137	24.3093922652	0	225	0.0	15	-2
NFE2L1	NFE2L1-203	NFE2L1-208	170	44	126	25.8823529412	0	214	0.0	15	-2
NFE2L1	NFE2L1-203	NFE2L1-211	170	44	126	25.8823529412	0	214	0.0	15	-2
NFE2L1	NFE2L1-203	NFE2L1-212	138	17	121	12.3188405797	0	155	0.0	11	-7
NFE2L1	NFE2L1-203	NFE2L1-214	170	12	158	7.05882352941	0	182	0.0	16	-16
NFE2L1	NFE2L1-203	NFE2L1-218	181	12	169	6.62983425414	0	193	0.0	16	-16
ZNF264	ZNF264-201	ZNF264-205	574	11	563	1.91637630662	0	585	0.0	36	7
ZNF264	ZNF264-201	ZNF264-206	574	31	543	5.40069686411	0	605	0.0	9	8
ZNF263	ZNF263-201	ZNF263-204	554	20	534	3.61010830325	20	554	3.61010830325	10	-12
ZNF263	ZNF263-201	ZNF263-205	554	97	457	17.5090252708	97	554	17.5090252708	12	34
ZNF263	ZNF263-201	ZNF263-206	1	1	0	100.0	0	2	0.0	0	0
ZNF263	ZNF263-201	ZNF263-207	683	9	674	1.317715959	9	683	1.317715959	22	-7
ZNF263	ZNF263-201	ZNF263-208	683	40	643	5.85651537335	40	683	5.85651537335	25	23
ZNF268	ZNF268-201	ZNF268-202	795	36	759	4.52830188679	0	831	0.0	8	12
ZNF268	ZNF268-201	ZNF268-206	936	57	879	6.08974358974	57	936	6.08974358974	26	35
ZNF268	ZNF268-201	ZNF268-208	869	57	812	6.55926352129	57	869	6.55926352129	22	4
ZNF268	ZNF268-201	ZNF268-209	795	41	754	5.1572327044	5	831	0.601684717208	7	7
ZNF268	ZNF268-201	ZNF268-210	869	89	780	10.2416570771	89	869	10.2416570771	4	18
ZNF268	ZNF268-201	ZNF268-212	936	89	847	9.50854700855	89	936	9.50854700855	22	41
ZNF268	ZNF268-201	ZNF268-213	795	41	754	5.1572327044	5	831	0.601684717208	7	7
ZNF268	ZNF268-201	ZNF268-217	947	33	914	3.48468848997	33	947	3.48468848997	12	20
ZNF268	ZNF268-201	ZNF268-218	795	41	754	5.1572327044	5	831	0.601684717208	7	7
ZNF268	ZNF268-201	ZNF268-219	795	36	759	4.52830188679	0	831	0.0	8	12
ZNF705A	ZNF705A-201	ZNF705A-203	300	11	289	3.66666666667	10	301	3.32225913621	27	6
RBPJL	RBPJL-201	RBPJL-202	90	44	46	48.8888888889	41	93	44.0860215054	13	-9
RBPJL	RBPJL-201	RBPJL-204	517	36	481	6.96324951644	36	517	6.96324951644	11	17
ZNF841	ZNF841-203	ZNF841-207	924	11	913	1.19047619048	11	924	1.19047619048	45	-11
ARID1B	ARID1B-203	ARID1B-201	1066	83	983	7.7861163227	0	1149	0.0	12	59
ARID1B	ARID1B-203	ARID1B-204	1066	36	1030	3.37711069418	0	1102	0.0	19	31
ARID1B	ARID1B-203	ARID1B-209	1657	8	1649	0.4828002414	0	1665	0.0	25	3
ARID1B	ARID1B-203	ARID1B-211	132	20	112	15.1515151515	0	152	0.0	15	-9
ARID1B	ARID1B-203	ARID1B-217	1657	1	1656	0.060350030175	0	1658	0.0	100	-12
ARID1B	ARID1B-203	ARID1B-218	1570	10	1560	0.636942675159	0	1580	0.0	20	-3
ARID1B	ARID1B-203	ARID1B-222	1399	10	1389	0.714796283059	0	1409	0.0	40	8
ARID1B	ARID1B-203	ARID1B-223	2236	62	2174	2.77280858676	62	2236	2.77280858676	22	26
ARID1B	ARID1B-203	ARID1B-225	1570	2	1568	0.127388535032	0	1572	0.0	100	-8
ARID1B	ARID1B-203	ARID1B-235	2236	10	2226	0.447227191413	10	2236	0.447227191413	20	-3
ARID1A	ARID1A-201	ARID1A-209	11	10	1	90.9090909091	10	11	90.9090909091	20	-13
ARID1A	ARID1A-201	ARID1A-209	771	11	760	1.42671854734	11	771	1.42671854734	36	6
ZNF280D	ZNF280D-201	ZNF280D-204	852	31	821	3.63849765258	0	883	0.0	16	16
ZNF641	ZNF641-205	ZNF641-202	44	35	9	79.5454545455	0	78	0.0	5	-27
ZNF641	ZNF641-205	ZNF641-204	424	29	395	6.83962264151	29	424	6.83962264151	27	22
SMARCE1	SMARCE1-202	SMARCE1-201	69	21	48	30.4347826087	0	90	0.0	4	-21
SMARCE1	SMARCE1-202	SMARCE1-203	69	21	48	30.4347826087	0	90	0.0	4	-21
SMARCE1	SMARCE1-202	SMARCE1-204	69	21	48	30.4347826087	0	90	0.0	4	-21
SMARCE1	SMARCE1-202	SMARCE1-208	359	25	334	6.96378830084	0	384	0.0	16	-13
SMARCE1	SMARCE1-202	SMARCE1-209	17	1	16	5.88235294118	0	18	0.0	100	-4
SMARCE1	SMARCE1-202	SMARCE1-216	69	4	65	5.79710144928	0	73	0.0	25	-14
SMARCE1	SMARCE1-202	SMARCE1-220	69	25	44	36.231884058	0	94	0.0	4	-26
SMARCE1	SMARCE1-202	SMARCE1-227	394	34	360	8.62944162437	0	428	0.0	14	-8
SMARCE1	SMARCE1-202	SMARCE1-235	69	25	44	36.231884058	0	94	0.0	4	-26
SMARCE1	SMARCE1-202	SMARCE1-245	69	25	44	36.231884058	0	94	0.0	4	-26
SMARCE1	SMARCE1-202	SMARCE1-251	69	5	64	7.24637681159	0	74	0.0	20	-12
ZIK1	ZIK1-204	ZIK1-201	476	18	458	3.78151260504	18	476	3.78151260504	16	-16
TP63	TP63-201	TP63-202	178	8	170	4.49438202247	8	178	4.49438202247	37	-6
TP63	TP63-201	TP63-203	108	14	94	12.962962963	0	122	0.0	21	-9
TP63	TP63-201	TP63-204	130	5	125	3.84615384615	4	130	3.07692307692	40	-6
TP63	TP63-201	TP63-205	108	14	94	12.962962963	0	122	0.0	21	-9
TP63	TP63-201	TP63-205	178	8	170	4.49438202247	8	178	4.49438202247	37	-6
TP63	TP63-201	TP63-206	108	14	94	12.962962963	0	122	0.0	21	-9
TP63	TP63-201	TP63-206	130	5	125	3.84615384615	4	130	3.07692307692	40	-6
TP63	TP63-201	TP63-207	231	38	193	16.4502164502	0	268	0.0	15	4
TP63	TP63-201	TP63-208	108	14	94	12.962962963	0	122	0.0	21	-9
TP63	TP63-201	TP63-209	108	14	94	12.962962963	0	122	0.0	21	-9
TP63	TP63-201	TP63-209	231	38	193	16.4502164502	0	268	0.0	15	4
TP63	TP63-201	TP63-211	193	14	179	7.25388601036	0	207	0.0	21	-9
TP63	TP63-201	TP63-212	108	14	94	12.962962963	0	122	0.0	21	-9
SMYD3	SMYD3-214	SMYD3-204	251	5	246	1.99203187251	0	256	0.0	60	-10
IRF3	IRF3-201	IRF3-204	372	49	323	13.1720430108	49	372	13.1720430108	18	80
IRF3	IRF3-201	IRF3-215	227	81	146	35.6828193833	61	247	24.6963562753	12	28
IRF3	IRF3-201	IRF3-227	100	81	19	81.0	61	120	50.8333333333	4	-21
IRF3	IRF3-201	IRF3-228	100	125	-25	125.0	100	125	80.0	12	-40
IRF2	IRF2-201	IRF2-204	349	1	348	0.286532951289	1	349	0.286532951289	100	-15
IRF1	IRF1-201	IRF1-211	144	20	124	13.8888888889	20	144	13.8888888889	20	-12
IRF7	IRF7-201	IRF7-202	20	7	13	35.0	0	27	0.0	42	7
IRF7	IRF7-201	IRF7-205	20	7	13	35.0	0	27	0.0	42	7
IRF7	IRF7-201	IRF7-218	20	7	13	35.0	0	27	0.0	42	7
IRF5	IRF5-203	IRF5-214	349	8	341	2.29226361032	0	357	0.0	37	-3
IRF5	IRF5-203	IRF5-215	379	28	351	7.38786279683	28	379	7.38786279683	17	4
IRF9	IRF9-202	IRF9-203	63	125	-62	198.412698413	62	126	49.2063492063	9	1
IRF9	IRF9-202	IRF9-205	228	13	215	5.70175438596	13	228	5.70175438596	23	-8
IRF8	IRF8-201	IRF8-203	307	7	300	2.28013029316	0	314	0.0	28	-1
IRF8	IRF8-201	IRF8-208	426	28	398	6.57276995305	27	427	6.32318501171	17	-2
IRF8	IRF8-201	IRF8-209	426	14	412	3.28638497653	14	426	3.28638497653	28	23
ZFHX4	ZFHX4-207	ZFHX4-214	3616	54	3562	1.49336283186	53	3617	1.46530273707	14	35
ONECUT1	ONECUT1-201	ONECUT1-202	465	66	399	14.1935483871	57	474	12.0253164557	12	23
ZFHX2	ZFHX2-202	ZFHX2-205	2220	56	2164	2.52252252252	56	2220	2.52252252252	28	45
MESP2	MESP2-201	MESP2-203	308	10	298	3.24675324675	0	318	0.0	20	-3
MXD3	MXD3-203	MXD3-201	38	220	-182	578.947368421	38	220	17.2727272727	15	3
MXD3	MXD3-203	MXD3-202	38	25	13	65.7894736842	0	63	0.0	12	-15
CBX2	CBX2-202	CBX2-201	436	115	321	26.376146789	0	551	0.0	16	81
ZBTB11	ZBTB11-201	ZBTB11-202	871	33	838	3.78874856487	0	904	0.0	21	-14
ZBTB10	ZBTB10-204	ZBTB10-201	324	32	292	9.87654320988	0	356	0.0	15	-4
ZBTB17	ZBTB17-202	ZBTB17-203	803	15	788	1.86799501868	15	803	1.86799501868	20	-5
ZBTB17	ZBTB17-202	ZBTB17-204	346	2	344	0.578034682081	2	346	0.578034682081	50	-33
ZBTB17	ZBTB17-202	ZBTB17-216	131	49	82	37.4045801527	42	138	30.4347826087	6	-6
HKR1	HKR1-201	HKR1-202	30	11	19	36.6666666667	0	41	0.0	18	-18
HKR1	HKR1-201	HKR1-206	555	48	507	8.64864864865	7	596	1.1744966443	8	-10
HKR1	HKR1-201	HKR1-213	30	11	19	36.6666666667	0	41	0.0	18	-18
HKR1	HKR1-201	HKR1-214	629	7	622	1.11287758347	0	636	0.0	28	-9
HKR1	HKR1-201	HKR1-218	659	132	527	20.0303490137	32	759	4.21607378129	11	60
HKR1	HKR1-201	HKR1-219	555	3	552	0.540540540541	0	558	0.0	33	-11
HKR1	HKR1-201	HKR1-220	30	11	19	36.6666666667	0	41	0.0	18	-18
HKR1	HKR1-201	HKR1-220	555	86	469	15.4954954955	0	641	0.0	16	35
HKR1	HKR1-201	HKR1-221	44	11	33	25.0	0	55	0.0	18	-19
HKR1	HKR1-201	HKR1-222	555	48	507	8.64864864865	7	596	1.1744966443	10	33
HKR1	HKR1-201	HKR1-225	555	11	544	1.98198198198	0	566	0.0	36	-17
HKR1	HKR1-201	HKR1-228	555	74	481	13.3333333333	0	629	0.0	8	-11
ZSCAN9	ZSCAN9-201	ZSCAN9-204	205	72	133	35.1219512195	0	277	0.0	5	27
ZSCAN9	ZSCAN9-201	ZSCAN9-208	254	20	234	7.87401574803	12	262	4.58015267176	10	-8
SRCAP	SRCAP-201	SRCAP-205	3230	78	3152	2.41486068111	78	3230	2.41486068111	23	25
ZNF850	ZNF850-202	ZNF850-201	1012	6	1006	0.592885375494	0	1018	0.0	50	-5
SOX5	SOX5-207	SOX5-203	388	2	386	0.515463917526	0	390	0.0	50	-14
SOX5	SOX5-207	SOX5-205	603	3	600	0.497512437811	0	606	0.0	66	-9
SOX5	SOX5-207	SOX5-218	13	3	10	23.0769230769	0	16	0.0	33	-25
SOX5	SOX5-207	SOX5-218	516	4	512	0.77519379845	0	520	0.0	50	-20
SOX5	SOX5-207	SOX5-220	13	3	10	23.0769230769	0	16	0.0	33	-25
ZNF721	ZNF721-205	ZNF721-203	882	59	823	6.68934240363	0	941	0.0	10	8
ZNF724	ZNF724-201	ZNF724-202	544	2	542	0.367647058824	0	546	0.0	100	-6
ZNF728	ZNF728-201	ZNF728-202	622	9	613	1.44694533762	9	622	1.44694533762	11	1
AR	AR-201	AR-202	539	7	532	1.2987012987	0	546	0.0	28	-8
AR	AR-201	AR-203	196	10	186	5.10204081633	10	196	5.10204081633	20	-2
AR	AR-201	AR-204	292	16	276	5.47945205479	0	308	0.0	18	-11
AR	AR-201	AR-207	331	53	278	16.0120845921	0	384	0.0	7	15
AR	AR-201	AR-209	381	33	348	8.66141732283	11	403	2.72952853598	15	0
CEBPZ	CEBPZ-201	CEBPZ-202	52	3	49	5.76923076923	0	55	0.0	33	-4
AC008770.2	AC008770.2-201	AC008770.2-202	351	3	348	0.854700854701	2	352	0.568181818182	33	-10
ZNF66	ZNF66-201	ZNF66-202	498	4	494	0.803212851406	0	502	0.0	50	-8
ZNF66	ZNF66-201	ZNF66-203	498	130	368	26.1044176707	0	628	0.0	3	34
TLX2	TLX2-201	TLX2-204	284	235	49	82.7464788732	150	369	40.6504065041	16	27
ZNF395	ZNF395-201	ZNF395-206	102	6	96	5.88235294118	6	102	5.88235294118	33	-11
ZNF655	ZNF655-201	ZNF655-202	446	136	310	30.4932735426	0	582	0.0	7	15
ZNF655	ZNF655-201	ZNF655-215	446	65	381	14.5739910314	0	511	0.0	4	-10
ZNF655	ZNF655-201	ZNF655-216	446	84	362	18.8340807175	0	530	0.0	4	8
ZNF655	ZNF655-201	ZNF655-217	446	54	392	12.1076233184	0	500	0.0	5	12
ZNF655	ZNF655-201	ZNF655-218	446	58	388	13.0044843049	0	504	0.0	6	-15
KAT6A	KAT6A-201	KAT6A-205	1804	14	1790	0.776053215078	0	1818	0.0	14	-18
KAT6A	KAT6A-201	KAT6A-208	1192	3	1189	0.251677852349	0	1195	0.0	66	-13
KAT6A	KAT6A-201	KAT6A-209	2004	9	1995	0.449101796407	9	2004	0.449101796407	22	4
KAT6A	KAT6A-201	KAT6A-214	2004	2	2002	0.0998003992016	2	2004	0.0998003992016	100	-11
TGIF2	TGIF2-201	TGIF2-203	237	12	225	5.06329113924	12	237	5.06329113924	25	-9
TGIF2	TGIF2-201	TGIF2-205	173	21	152	12.1387283237	0	194	0.0	19	-4
TGIF2	TGIF2-201	TGIF2-207	237	84	153	35.4430379747	53	268	19.776119403	9	31
ZNF653	ZNF653-201	ZNF653-203	615	23	592	3.73983739837	23	615	3.73983739837	13	3
ZNF653	ZNF653-201	ZNF653-204	615	62	553	10.081300813	62	615	10.081300813	14	40
ZNF653	ZNF653-201	ZNF653-206	615	27	588	4.39024390244	27	615	4.39024390244	37	23
HSF1	HSF1-204	HSF1-201	68	28	40	41.1764705882	28	68	41.1764705882	10	-29
HSF4	HSF4-215	HSF4-205	236	55	181	23.3050847458	55	236	23.3050847458	14	29
HSF4	HSF4-215	HSF4-205	208	31	177	14.9038461538	30	208	14.4230769231	22	22
HSF4	HSF4-215	HSF4-209	492	46	446	9.34959349593	17	521	3.26295585413	32	63
HSF4	HSF4-215	HSF4-211	492	70	422	14.2276422764	70	492	14.2276422764	17	36
HSF4	HSF4-215	HSF4-217	492	18	474	3.65853658537	18	492	3.65853658537	11	4
HSF4	HSF4-215	HSF4-225	76	46	30	60.5263157895	41	81	50.6172839506	8	-8
