ref_orf	alt_orf	pfam	ref_len	alt_pfam	alt_len	len_diff	alt_is_longer
ZNF772-201	ZNF772-204	ZNF772-201|dom-zf-C2H2	23	ZNF772-204|dom-zf-C2H2	23	0	False
ZNF772-201	ZNF772-204	ZNF772-201|dom-zf-H2C2_2	26	ZNF772-204|dom-zf-H2C2_2	26	0	False
ZNF772-201	ZNF772-204	ZNF772-201|dom-zf-C2H2	23	ZNF772-204|dom-zf-C2H2	23	0	False
ZNF772-201	ZNF772-204	ZNF772-201|dom-zf-C2H2_4	24	ZNF772-204|dom-zf-C2H2_4	24	0	False
ZNF772-201	ZNF772-204	ZNF772-201|dom-zf-H2C2_2	24	ZNF772-204|dom-zf-H2C2_2	24	0	False
ZNF772-201	ZNF772-204	ZNF772-201|dom-zf-H2C2_2	26	ZNF772-204|dom-zf-H2C2_2	26	0	False
ZNF772-201	ZNF772-208	ZNF772-201|dom-zf-C2H2_6	27	ZNF772-208|dom-zf-C2H2_6	27	0	False
ZNF772-201	ZNF772-208	ZNF772-201|dom-zf-C2H2	23	ZNF772-208|dom-zf-C2H2	23	0	False
ZNF772-201	ZNF772-208	ZNF772-201|dom-KRAB	41	ZNF772-208|dom-KRAB	41	0	False
ZNF772-201	ZNF772-208	ZNF772-201|dom-zf-C2H2	23	ZNF772-208|dom-zf-C2H2	23	0	False
ZNF772-201	ZNF772-208	ZNF772-201|dom-zf-H2C2_2	26	ZNF772-208|dom-zf-H2C2_2	26	0	False
ZNF772-201	ZNF772-208	ZNF772-201|dom-zf-H2C2_2	26	ZNF772-208|dom-zf-H2C2_2	26	0	False
ZNF772-201	ZNF772-208	ZNF772-201|dom-zf-C2H2	23	ZNF772-208|dom-zf-C2H2	23	0	False
ZNF772-201	ZNF772-208	ZNF772-201|dom-zf-H2C2_2	26	ZNF772-208|dom-zf-H2C2_2	26	0	False
ZNF772-201	ZNF772-208	ZNF772-201|dom-zf-C2H2_4	24	ZNF772-208|dom-zf-C2H2_4	24	0	False
ZNF772-201	ZNF772-208	ZNF772-201|dom-zf-C2H2	23	ZNF772-208|dom-zf-C2H2	23	0	False
ZNF772-201	ZNF772-208	ZNF772-201|dom-zf-C2H2	23	ZNF772-208|dom-zf-C2H2	23	0	False
ZNF772-201	ZNF772-208	ZNF772-201|dom-zf-H2C2_2	25	ZNF772-208|dom-zf-H2C2_2	25	0	False
ZNF772-201	ZNF772-208	ZNF772-201|dom-zf-C2H2	23	ZNF772-208|dom-zf-C2H2	23	0	False
ZNF772-201	ZNF772-208	ZNF772-201|dom-zf-H2C2_2	26	ZNF772-208|dom-zf-H2C2_2	26	0	False
ZNF772-201	ZNF772-208	ZNF772-201|dom-zf-C2H2	23	ZNF772-208|dom-zf-C2H2	23	0	False
ZNF772-201	ZNF772-208	ZNF772-201|dom-zf-H2C2_2	26	ZNF772-208|dom-zf-H2C2_2	26	0	False
ZNF772-201	ZNF772-208	ZNF772-201|dom-zf-C2H2	23	ZNF772-208|dom-zf-C2H2	23	0	False
ZNF772-201	ZNF772-208	ZNF772-201|dom-zf-C2H2_4	24	ZNF772-208|dom-zf-C2H2_4	24	0	False
ZNF772-201	ZNF772-208	ZNF772-201|dom-zf-H2C2_2	26	ZNF772-208|dom-zf-H2C2_2	26	0	False
ZNF772-201	ZNF772-209	ZNF772-201|dom-zf-C2H2_6	27	ZNF772-209|dom-zf-C2H2_6	27	0	False
ZNF772-201	ZNF772-209	ZNF772-201|dom-zf-C2H2	23	ZNF772-209|dom-zf-C2H2	23	0	False
ZNF772-201	ZNF772-209	ZNF772-201|dom-KRAB	41	ZNF772-209|dom-KRAB	41	0	False
ZNF772-201	ZNF772-209	ZNF772-201|dom-zf-C2H2	23	ZNF772-209|dom-zf-C2H2	23	0	False
ZNF772-201	ZNF772-209	ZNF772-201|dom-zf-H2C2_2	26	ZNF772-209|dom-zf-H2C2_2	26	0	False
ZNF772-201	ZNF772-209	ZNF772-201|dom-zf-H2C2_2	26	ZNF772-209|dom-zf-H2C2_2	26	0	False
ZNF772-201	ZNF772-209	ZNF772-201|dom-zf-C2H2	23	ZNF772-209|dom-zf-C2H2	23	0	False
ZNF772-201	ZNF772-209	ZNF772-201|dom-zf-H2C2_2	26	ZNF772-209|dom-zf-H2C2_2	26	0	False
ZNF772-201	ZNF772-209	ZNF772-201|dom-zf-C2H2_4	24	ZNF772-209|dom-zf-C2H2_4	24	0	False
ZNF772-201	ZNF772-209	ZNF772-201|dom-zf-C2H2	23	ZNF772-209|dom-zf-C2H2	23	0	False
ZNF772-201	ZNF772-209	ZNF772-201|dom-zf-C2H2	23	ZNF772-209|dom-zf-C2H2	23	0	False
ZNF772-201	ZNF772-209	ZNF772-201|dom-zf-H2C2_2	25	ZNF772-209|dom-zf-H2C2_2	25	0	False
ZNF772-201	ZNF772-209	ZNF772-201|dom-zf-C2H2	23	ZNF772-209|dom-zf-C2H2	23	0	False
ZNF772-201	ZNF772-209	ZNF772-201|dom-zf-H2C2_2	26	ZNF772-209|dom-zf-H2C2_2	26	0	False
ZNF772-201	ZNF772-209	ZNF772-201|dom-zf-C2H2	23	ZNF772-209|dom-zf-C2H2	23	0	False
ZNF772-201	ZNF772-209	ZNF772-201|dom-zf-H2C2_2	26	ZNF772-209|dom-zf-H2C2_2	26	0	False
ZNF772-201	ZNF772-209	ZNF772-201|dom-zf-C2H2	23	ZNF772-209|dom-zf-C2H2	23	0	False
ZNF772-201	ZNF772-209	ZNF772-201|dom-zf-C2H2_4	24	ZNF772-209|dom-zf-C2H2_4	24	0	False
ZNF772-201	ZNF772-209	ZNF772-201|dom-zf-H2C2_2	26	ZNF772-209|dom-zf-H2C2_2	26	0	False
ZNF773-201	ZNF773-202	ZNF773-201|dom-KRAB	41	ZNF773-202|dom-KRAB	41	0	False
ZNF773-201	ZNF773-204	ZNF773-201|dom-zf-H2C2_2	26	ZNF773-204|dom-zf-H2C2_2	26	0	False
ZNF773-201	ZNF773-204	ZNF773-201|dom-zf-C2H2	23	ZNF773-204|dom-zf-C2H2	23	0	False
ZNF773-201	ZNF773-204	ZNF773-201|dom-zf-C2H2	23	ZNF773-204|dom-zf-C2H2	23	0	False
ZNF773-201	ZNF773-204	ZNF773-201|dom-zf-H2C2_2	26	ZNF773-204|dom-zf-H2C2_2	26	0	False
ZNF773-201	ZNF773-204	ZNF773-201|dom-zf-H2C2_2	26	ZNF773-204|dom-zf-H2C2_2	26	0	False
ZNF773-201	ZNF773-204	ZNF773-201|dom-zf-H2C2_2	26	ZNF773-204|dom-zf-H2C2_2	26	0	False
ZNF773-201	ZNF773-204	ZNF773-201|dom-zf-C2H2	23	ZNF773-204|dom-zf-C2H2	23	0	False
ZNF773-201	ZNF773-204	ZNF773-201|dom-zf-C2H2	23	ZNF773-204|dom-zf-C2H2	23	0	False
ZNF773-201	ZNF773-204	ZNF773-201|dom-zf-C2H2	23	ZNF773-204|dom-zf-C2H2	23	0	False
ZNF773-201	ZNF773-204	ZNF773-201|dom-zf-H2C2_2	26	ZNF773-204|dom-zf-H2C2_2	26	0	False
ZNF773-201	ZNF773-204	ZNF773-201|dom-zf-H2C2_2	25	ZNF773-204|dom-zf-H2C2_2	25	0	False
ZNF773-201	ZNF773-204	ZNF773-201|dom-zf-C2H2	23	ZNF773-204|dom-zf-C2H2	23	0	False
ZNF773-201	ZNF773-204	ZNF773-201|dom-zf-C2H2	23	ZNF773-204|dom-zf-C2H2	23	0	False
ZNF773-201	ZNF773-204	ZNF773-201|dom-KRAB	41	ZNF773-204|dom-KRAB	41	0	False
ZNF773-201	ZNF773-204	ZNF773-201|dom-zf-C2H2	23	ZNF773-204|dom-zf-C2H2	23	0	False
ZNF773-201	ZNF773-204	ZNF773-201|dom-zf-H2C2_2	26	ZNF773-204|dom-zf-H2C2_2	26	0	False
ZNF773-201	ZNF773-204	ZNF773-201|dom-zf-C2H2	23	ZNF773-204|dom-zf-C2H2	23	0	False
ZNF773-201	ZNF773-204	ZNF773-201|dom-zf-H2C2_2	26	ZNF773-204|dom-zf-H2C2_2	26	0	False
ZNF773-201	ZNF773-205	ZNF773-201|dom-KRAB	41	ZNF773-205|dom-KRAB	41	0	False
ZNF770-201	ZNF770-202	ZNF770-201|dom-zf-C2H2_4	24	ZNF770-202|dom-zf-C2H2_4	24	0	False
ZNF770-201	ZNF770-202	ZNF770-201|dom-zf-C2H2	23	ZNF770-202|dom-zf-C2H2	23	0	False
ZNF770-201	ZNF770-202	ZNF770-201|dom-zf-C2H2	23	ZNF770-202|dom-zf-C2H2	23	0	False
ZNF770-201	ZNF770-202	ZNF770-201|dom-zf-H2C2_2	26	ZNF770-202|dom-zf-H2C2_2	26	0	False
ZNF197-202	ZNF197-203	ZNF197-202|dom-KRAB	41	ZNF197-203|dom-KRAB	41	0	False
ZNF197-202	ZNF197-203	ZNF197-202|dom-SCAN	90	ZNF197-203|dom-SCAN	90	0	False
ZNF197-202	ZNF197-206	ZNF197-202|dom-SCAN	90	ZNF197-206|dom-SCAN	41	49	False
ZNF195-204	ZNF195-201	ZNF195-204|dom-KRAB	41	ZNF195-201|dom-KRAB	41	0	False
ZNF195-204	ZNF195-201	ZNF195-204|dom-zf-H2C2_2	24	ZNF195-201|dom-zf-H2C2_2	24	0	False
ZNF195-204	ZNF195-201	ZNF195-204|dom-zf-C2H2	23	ZNF195-201|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-201	ZNF195-204|dom-zf-C2H2	23	ZNF195-201|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-201	ZNF195-204|dom-zf-C2H2	23	ZNF195-201|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-201	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-201|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-201	ZNF195-204|dom-zf-C2H2	23	ZNF195-201|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-201	ZNF195-204|dom-zf-C2H2	23	ZNF195-201|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-201	ZNF195-204|dom-zf-C2H2	23	ZNF195-201|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-201	ZNF195-204|dom-zf-C2H2_4	24	ZNF195-201|dom-zf-C2H2_4	24	0	False
ZNF195-204	ZNF195-201	ZNF195-204|dom-zf-C2H2_6	27	ZNF195-201|dom-zf-C2H2_6	27	0	False
ZNF195-204	ZNF195-201	ZNF195-204|dom-zf-H2C2_2	24	ZNF195-201|dom-zf-H2C2_2	24	0	False
ZNF195-204	ZNF195-201	ZNF195-204|dom-zf-H2C2_2	25	ZNF195-201|dom-zf-H2C2_2	25	0	False
ZNF195-204	ZNF195-201	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-201|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-201	ZNF195-204|dom-zf-C2H2_6	27	ZNF195-201|dom-zf-C2H2_6	27	0	False
ZNF195-204	ZNF195-201	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-201|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-201	ZNF195-204|dom-zf-C2H2_6	27	ZNF195-201|dom-zf-C2H2_6	27	0	False
ZNF195-204	ZNF195-201	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-201|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-201	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-201|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-201	ZNF195-204|dom-zf-C2H2_6	27	ZNF195-201|dom-zf-C2H2_6	27	0	False
ZNF195-204	ZNF195-201	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-201|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-201	ZNF195-204|dom-zf-C2H2	23	ZNF195-201|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-205	ZNF195-204|dom-KRAB	41	ZNF195-205|dom-KRAB	41	0	False
ZNF195-204	ZNF195-205	ZNF195-204|dom-zf-H2C2_2	24	ZNF195-205|dom-zf-H2C2_2	24	0	False
ZNF195-204	ZNF195-205	ZNF195-204|dom-zf-C2H2	23	ZNF195-205|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-205	ZNF195-204|dom-zf-C2H2	23	ZNF195-205|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-205	ZNF195-204|dom-zf-C2H2	23	ZNF195-205|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-205	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-205|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-205	ZNF195-204|dom-zf-C2H2	23	ZNF195-205|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-205	ZNF195-204|dom-zf-C2H2	23	ZNF195-205|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-205	ZNF195-204|dom-zf-C2H2	23	ZNF195-205|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-205	ZNF195-204|dom-zf-C2H2_4	24	ZNF195-205|dom-zf-C2H2_4	24	0	False
ZNF195-204	ZNF195-205	ZNF195-204|dom-zf-C2H2_6	27	ZNF195-205|dom-zf-C2H2_6	27	0	False
ZNF195-204	ZNF195-205	ZNF195-204|dom-zf-H2C2_2	24	ZNF195-205|dom-zf-H2C2_2	24	0	False
ZNF195-204	ZNF195-205	ZNF195-204|dom-zf-H2C2_2	25	ZNF195-205|dom-zf-H2C2_2	25	0	False
ZNF195-204	ZNF195-205	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-205|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-205	ZNF195-204|dom-zf-C2H2_6	27	ZNF195-205|dom-zf-C2H2_6	27	0	False
ZNF195-204	ZNF195-205	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-205|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-205	ZNF195-204|dom-zf-C2H2_6	27	ZNF195-205|dom-zf-C2H2_6	27	0	False
ZNF195-204	ZNF195-205	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-205|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-205	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-205|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-205	ZNF195-204|dom-zf-C2H2_6	27	ZNF195-205|dom-zf-C2H2_6	27	0	False
ZNF195-204	ZNF195-205	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-205|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-205	ZNF195-204|dom-zf-C2H2	23	ZNF195-205|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-206	ZNF195-204|dom-KRAB	41	ZNF195-206|dom-KRAB	41	0	False
ZNF195-204	ZNF195-207	ZNF195-204|dom-KRAB	41	ZNF195-207|dom-KRAB	41	0	False
ZNF195-204	ZNF195-207	ZNF195-204|dom-zf-H2C2_2	24	ZNF195-207|dom-zf-H2C2_2	24	0	False
ZNF195-204	ZNF195-207	ZNF195-204|dom-zf-C2H2	23	ZNF195-207|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-207	ZNF195-204|dom-zf-C2H2	23	ZNF195-207|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-207	ZNF195-204|dom-zf-C2H2	23	ZNF195-207|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-207	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-207|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-207	ZNF195-204|dom-zf-C2H2	23	ZNF195-207|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-207	ZNF195-204|dom-zf-C2H2	23	ZNF195-207|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-207	ZNF195-204|dom-zf-C2H2	23	ZNF195-207|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-207	ZNF195-204|dom-zf-C2H2_4	24	ZNF195-207|dom-zf-C2H2_4	24	0	False
ZNF195-204	ZNF195-207	ZNF195-204|dom-zf-C2H2_6	27	ZNF195-207|dom-zf-C2H2_6	27	0	False
ZNF195-204	ZNF195-207	ZNF195-204|dom-zf-H2C2_2	24	ZNF195-207|dom-zf-H2C2_2	24	0	False
ZNF195-204	ZNF195-207	ZNF195-204|dom-zf-H2C2_2	25	ZNF195-207|dom-zf-H2C2_2	25	0	False
ZNF195-204	ZNF195-207	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-207|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-207	ZNF195-204|dom-zf-C2H2_6	27	ZNF195-207|dom-zf-C2H2_6	27	0	False
ZNF195-204	ZNF195-207	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-207|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-207	ZNF195-204|dom-zf-C2H2_6	27	ZNF195-207|dom-zf-C2H2_6	27	0	False
ZNF195-204	ZNF195-207	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-207|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-207	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-207|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-207	ZNF195-204|dom-zf-C2H2_6	27	ZNF195-207|dom-zf-C2H2_6	27	0	False
ZNF195-204	ZNF195-207	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-207|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-207	ZNF195-204|dom-zf-C2H2	23	ZNF195-207|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-208	ZNF195-204|dom-KRAB	41	ZNF195-208|dom-KRAB	41	0	False
ZNF195-204	ZNF195-211	ZNF195-204|dom-KRAB	41	ZNF195-211|dom-KRAB	41	0	False
ZNF195-204	ZNF195-215	ZNF195-204|dom-KRAB	41	ZNF195-215|dom-KRAB	41	0	False
ZNF195-204	ZNF195-215	ZNF195-204|dom-zf-H2C2_2	24	ZNF195-215|dom-zf-H2C2_2	24	0	False
ZNF195-204	ZNF195-215	ZNF195-204|dom-zf-C2H2	23	ZNF195-215|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-215	ZNF195-204|dom-zf-C2H2	23	ZNF195-215|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-215	ZNF195-204|dom-zf-C2H2	23	ZNF195-215|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-215	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-215|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-215	ZNF195-204|dom-zf-C2H2	23	ZNF195-215|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-215	ZNF195-204|dom-zf-C2H2	23	ZNF195-215|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-215	ZNF195-204|dom-zf-C2H2	23	ZNF195-215|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-215	ZNF195-204|dom-zf-C2H2_4	24	ZNF195-215|dom-zf-C2H2_4	24	0	False
ZNF195-204	ZNF195-215	ZNF195-204|dom-zf-C2H2_6	27	ZNF195-215|dom-zf-C2H2_6	27	0	False
ZNF195-204	ZNF195-215	ZNF195-204|dom-zf-H2C2_2	24	ZNF195-215|dom-zf-H2C2_2	24	0	False
ZNF195-204	ZNF195-215	ZNF195-204|dom-zf-H2C2_2	25	ZNF195-215|dom-zf-H2C2_2	25	0	False
ZNF195-204	ZNF195-215	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-215|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-215	ZNF195-204|dom-zf-C2H2_6	27	ZNF195-215|dom-zf-C2H2_6	27	0	False
ZNF195-204	ZNF195-215	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-215|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-215	ZNF195-204|dom-zf-C2H2_6	27	ZNF195-215|dom-zf-C2H2_6	27	0	False
ZNF195-204	ZNF195-215	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-215|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-215	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-215|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-215	ZNF195-204|dom-zf-C2H2_6	27	ZNF195-215|dom-zf-C2H2_6	27	0	False
ZNF195-204	ZNF195-215	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-215|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-215	ZNF195-204|dom-zf-C2H2	23	ZNF195-215|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-218	ZNF195-204|dom-KRAB	41	ZNF195-218|dom-KRAB	41	0	False
ZNF195-204	ZNF195-218	ZNF195-204|dom-zf-H2C2_2	24	ZNF195-218|dom-zf-H2C2_2	24	0	False
ZNF195-204	ZNF195-218	ZNF195-204|dom-zf-H2C2_2	25	ZNF195-218|dom-zf-H2C2_2	25	0	False
ZNF195-204	ZNF195-218	ZNF195-204|dom-zf-C2H2_6	27	ZNF195-218|dom-zf-C2H2_6	27	0	False
ZNF195-204	ZNF195-218	ZNF195-204|dom-zf-C2H2	23	ZNF195-218|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-220	ZNF195-204|dom-KRAB	41	ZNF195-220|dom-KRAB	41	0	False
ZNF195-204	ZNF195-223	ZNF195-204|dom-KRAB	41	ZNF195-223|dom-KRAB	41	0	False
ZNF195-204	ZNF195-226	ZNF195-204|dom-KRAB	41	ZNF195-226|dom-KRAB	41	0	False
ZNF195-204	ZNF195-227	ZNF195-204|dom-KRAB	41	ZNF195-227|dom-KRAB	41	0	False
ZNF195-204	ZNF195-228	ZNF195-204|dom-KRAB	41	ZNF195-228|dom-KRAB	41	0	False
ZNF195-204	ZNF195-230	ZNF195-204|dom-KRAB	41	ZNF195-230|dom-KRAB	41	0	False
ZNF195-204	ZNF195-230	ZNF195-204|dom-zf-H2C2_2	24	ZNF195-230|dom-zf-H2C2_2	24	0	False
ZNF195-204	ZNF195-230	ZNF195-204|dom-zf-C2H2	23	ZNF195-230|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-230	ZNF195-204|dom-zf-C2H2	23	ZNF195-230|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-230	ZNF195-204|dom-zf-C2H2	23	ZNF195-230|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-230	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-230|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-230	ZNF195-204|dom-zf-C2H2	23	ZNF195-230|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-230	ZNF195-204|dom-zf-C2H2	23	ZNF195-230|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-230	ZNF195-204|dom-zf-C2H2	23	ZNF195-230|dom-zf-C2H2	23	0	False
ZNF195-204	ZNF195-230	ZNF195-204|dom-zf-C2H2_4	24	ZNF195-230|dom-zf-C2H2_4	24	0	False
ZNF195-204	ZNF195-230	ZNF195-204|dom-zf-C2H2_6	27	ZNF195-230|dom-zf-C2H2_6	27	0	False
ZNF195-204	ZNF195-230	ZNF195-204|dom-zf-H2C2_2	24	ZNF195-230|dom-zf-H2C2_2	24	0	False
ZNF195-204	ZNF195-230	ZNF195-204|dom-zf-H2C2_2	25	ZNF195-230|dom-zf-H2C2_2	25	0	False
ZNF195-204	ZNF195-230	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-230|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-230	ZNF195-204|dom-zf-C2H2_6	27	ZNF195-230|dom-zf-C2H2_6	27	0	False
ZNF195-204	ZNF195-230	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-230|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-230	ZNF195-204|dom-zf-C2H2_6	27	ZNF195-230|dom-zf-C2H2_6	27	0	False
ZNF195-204	ZNF195-230	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-230|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-230	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-230|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-230	ZNF195-204|dom-zf-C2H2_6	27	ZNF195-230|dom-zf-C2H2_6	27	0	False
ZNF195-204	ZNF195-230	ZNF195-204|dom-zf-H2C2_2	26	ZNF195-230|dom-zf-H2C2_2	26	0	False
ZNF195-204	ZNF195-230	ZNF195-204|dom-zf-C2H2	23	ZNF195-230|dom-zf-C2H2	23	0	False
HINFP-201	HINFP-204	HINFP-201|dom-zf-H2C2_2	27	HINFP-204|dom-zf-H2C2_2	27	0	False
HINFP-201	HINFP-204	HINFP-201|dom-zf-C2H2	24	HINFP-204|dom-zf-C2H2	24	0	False
HINFP-201	HINFP-204	HINFP-201|dom-zf-C2H2_6	25	HINFP-204|dom-zf-C2H2_6	25	0	False
HINFP-201	HINFP-204	HINFP-201|dom-zf-C2H2	24	HINFP-204|dom-zf-C2H2	24	0	False
HINFP-201	HINFP-204	HINFP-201|dom-zf-C2H2	23	HINFP-204|dom-zf-C2H2	23	0	False
HINFP-201	HINFP-204	HINFP-201|dom-zf-C2H2_jaz	25	HINFP-204|dom-zf-C2H2_jaz	25	0	False
HINFP-201	HINFP-204	HINFP-201|dom-zf-H2C2_2	26	HINFP-204|dom-zf-H2C2_2	26	0	False
HINFP-201	HINFP-204	HINFP-201|dom-zf-C2H2_4	24	HINFP-204|dom-zf-C2H2_4	24	0	False
BAZ2A-214	BAZ2A-201	BAZ2A-214|dom-WHIM1	50	BAZ2A-201|dom-WHIM1	50	0	False
BAZ2A-214	BAZ2A-201	BAZ2A-214|dom-Bromodomain	84	BAZ2A-201|dom-Bromodomain	84	0	False
BAZ2A-214	BAZ2A-201	BAZ2A-214|dom-WSD	30	BAZ2A-201|dom-WSD	30	0	False
BAZ2A-214	BAZ2A-201	BAZ2A-214|dom-unknown	39	BAZ2A-201|dom-unknown	39	0	False
BAZ2A-214	BAZ2A-201	BAZ2A-214|dom-PHD	49	BAZ2A-201|dom-PHD	49	0	False
BAZ2A-214	BAZ2A-201	BAZ2A-214|dom-DDT	62	BAZ2A-201|dom-DDT	62	0	False
BAZ2A-214	BAZ2A-201	BAZ2A-214|dom-MBD	75	BAZ2A-201|dom-MBD	75	0	False
BAZ2A-214	BAZ2A-210	BAZ2A-214|dom-Bromodomain	84	BAZ2A-210|dom-Bromodomain	84	0	False
BAZ2A-214	BAZ2A-210	BAZ2A-214|dom-WSD	30	BAZ2A-210|dom-WSD	30	0	False
BAZ2A-214	BAZ2A-210	BAZ2A-214|dom-unknown	39	BAZ2A-210|dom-unknown	39	0	False
BAZ2A-214	BAZ2A-210	BAZ2A-214|dom-PHD	49	BAZ2A-210|dom-PHD	49	0	False
BAZ2A-214	BAZ2A-211	BAZ2A-214|dom-WHIM1	50	BAZ2A-211|dom-WHIM1	50	0	False
BAZ2A-214	BAZ2A-211	BAZ2A-214|dom-Bromodomain	84	BAZ2A-211|dom-Bromodomain	84	0	False
BAZ2A-214	BAZ2A-211	BAZ2A-214|dom-WSD	30	BAZ2A-211|dom-WSD	30	0	False
BAZ2A-214	BAZ2A-211	BAZ2A-214|dom-unknown	39	BAZ2A-211|dom-unknown	39	0	False
BAZ2A-214	BAZ2A-211	BAZ2A-214|dom-PHD	49	BAZ2A-211|dom-PHD	49	0	False
BAZ2A-214	BAZ2A-211	BAZ2A-214|dom-DDT	62	BAZ2A-211|dom-DDT	62	0	False
BAZ2A-214	BAZ2A-211	BAZ2A-214|dom-MBD	75	BAZ2A-211|dom-MBD	75	0	False
BAZ2B-204	BAZ2B-202	BAZ2B-204|dom-MBD	75	BAZ2B-202|dom-MBD	75	0	False
